序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4979,300701,森霸传感,13.19,-4.9,-0.68,130446.0,173529435.65,6.06,13.82,12.98,13.82,13.87,0.99,5.24,62.63,3.96,3729276220.0,3285916845.0,0.0,-0.15,26.22,29.95
4980,835857,百甲科技,7.38,-4.9,-0.38,41245.0,30692509.16,6.83,7.79,7.26,7.79,7.76,1.52,3.57,94.51,1.87,1337723132.0,851545573.0,0.0,-0.14,3.94,29.47
4981,688347,华虹公司,80.51,-4.9,-4.15,196843.0,1606240774.0,6.35,84.5,79.12,84.0,84.66,1.59,4.83,939.06,3.19,139573719632.0,32827952500.0,0.1,0.46,47.7,73.25
4982,600340,华夏幸福,2.13,-4.91,-0.11,1621126.0,347060119.0,6.7,2.23,2.08,2.22,2.24,1.43,4.16,-0.61,-4.58,8336224328.0,8292846282.0,0.0,0.47,-3.62,-20.82
4983,600281,华阳新材,5.81,-4.91,-0.3,122243.0,71703427.0,6.38,6.11,5.72,6.11,6.11,2.59,2.38,18.2,20.81,2988675765.0,2988675765.0,0.0,0.0,-20.08,77.68
4984,002231,*ST奥维,3.68,-4.91,-0.19,47461.0,17587930.0,4.13,3.84,3.68,3.84,3.87,1.21,1.54,-7.17,7.07,1276408063.0,1132798639.0,0.0,0.0,14.64,-33.57
4985,603004,鼎龙科技,23.19,-4.92,-1.2,45096.0,105890889.0,6.15,24.41,22.91,24.4,24.39,2.16,7.66,31.63,2.69,5461708800.0,1365427200.0,-0.13,-0.04,6.13,13.68
4986,301030,仕净科技,14.5,-4.92,-0.75,80133.0,117416556.36,5.9,15.2,14.3,15.18,15.25,2.83,3.96,-12.21,3.11,2934558285.0,2930532795.0,0.0,0.0,-16.47,-39.93
4987,688398,赛特新材,19.33,-4.92,-1.0,27449.0,53438225.0,6.79,20.38,19.0,20.36,20.33,2.13,1.64,134.03,3.19,3243844562.0,3243844562.0,0.0,0.31,-5.15,44.47
4988,300150,世纪瑞尔,5.22,-4.92,-0.27,130216.0,68758331.0,6.38,5.49,5.14,5.49,5.49,1.74,2.83,36.77,1.94,3054253597.0,2402365271.0,0.19,0.19,3.78,19.18
4989,835640,富士达,28.4,-4.92,-1.47,58004.0,167457069.94,5.83,30.0,28.26,29.49,29.87,1.36,3.21,71.7,5.94,5331475200.0,5129103474.0,-0.11,0.0,-1.97,4.57
4990,603843,*ST正平,4.64,-4.92,-0.24,670397.0,315457968.0,4.51,4.86,4.64,4.86,4.88,4.22,9.58,-18.42,11.27,3246251820.0,3246251820.0,0.0,0.0,38.1,28.53
4991,831167,鑫汇科,27.46,-4.92,-1.42,9269.0,25858752.44,6.51,28.94,27.06,28.88,28.88,1.4,3.2,101.59,5.17,1372531560.0,795953803.0,-0.11,-0.4,-5.31,38.83
4992,301159,三维天地,32.85,-4.92,-1.7,15269.0,50500220.0,6.45,34.5,32.27,34.5,34.55,2.82,2.88,-20.97,4.25,2540947500.0,1741541929.0,0.24,-0.03,-0.48,-1.56
4993,300115,长盈精密,35.86,-4.93,-1.86,1491914.0,5525000400.83,8.83,39.0,35.67,38.0,37.72,1.42,11.0,79.7,6.0,48781297245.0,48640655329.0,0.22,-0.19,69.15,122.59
4994,002305,*ST南置,2.12,-4.93,-0.11,770061.0,165619118.89,5.38,2.24,2.12,2.17,2.23,1.69,4.44,-2.05,-1.39,3676537432.0,3676298945.0,0.0,0.0,4.95,6.53
4995,836221,易实精密,20.05,-4.93,-1.04,19670.0,40148012.76,6.16,21.18,19.88,21.02,21.09,1.76,3.18,35.31,5.91,2326602000.0,1238386405.0,-0.5,-0.2,-9.52,67.36
4996,300010,豆神教育,7.32,-4.94,-0.38,512969.0,381812983.0,5.06,7.69,7.3,7.66,7.7,1.68,3.08,72.82,8.62,15127604664.0,12175594500.0,-0.14,-0.27,-16.15,17.87
4997,002898,*ST赛隆,13.08,-4.94,-0.68,23053.0,30502371.4,6.18,13.92,13.07,13.87,13.76,1.79,2.28,-77.6,4.74,2302080000.0,1324514298.0,-0.08,-0.08,8.91,35.97
4998,000965,天保基建,4.04,-4.94,-0.21,338573.0,138632686.2,5.65,4.24,4.0,4.23,4.25,1.45,3.05,18.99,0.81,4483716816.0,4483716816.0,0.25,0.0,4.39,35.12
4999,603022,新通联,9.79,-4.95,-0.51,74486.0,73695264.0,6.89,10.31,9.6,10.26,10.3,1.91,3.72,45.18,2.43,1958000000.0,1958000000.0,0.2,0.2,-7.73,35.6
5000,002535,林州重机,4.03,-4.95,-0.21,347267.0,141424877.25,6.13,4.24,3.98,4.24,4.24,0.94,4.65,31.96,4.7,3230782788.0,3007744095.0,0.0,0.0,1.0,5.22
5001,600568,ST中珠,1.92,-4.95,-0.1,218003.0,42426891.0,5.94,2.04,1.92,2.03,2.02,2.02,1.31,-79.26,2.22,3826309788.0,3204609176.0,0.0,-0.52,15.66,47.69
5002,301413,安培龙,167.01,-4.95,-8.69,33841.0,583205698.28,6.02,177.5,166.92,174.82,175.7,1.01,5.88,195.03,13.47,16434115515.0,9606392821.0,-0.45,-0.36,123.75,213.87
5003,688456,有研粉材,52.27,-4.95,-2.72,20780.0,110082928.0,5.2,54.76,51.9,54.76,54.99,1.38,2.0,75.76,4.4,5418308200.0,5418308200.0,0.08,0.0,45.28,58.2
5004,603057,紫燕食品,19.19,-4.95,-1.0,32083.0,62371218.0,6.93,20.4,19.0,20.4,20.19,2.46,4.71,37.94,4.16,7935328863.0,1306108341.0,0.21,0.1,-12.33,-1.94
5005,300363,博腾股份,25.08,-4.96,-1.31,153120.0,391468387.6,5.34,26.39,24.98,26.35,26.39,1.3,3.06,252.78,2.58,13680250162.0,12551129676.0,0.24,0.04,46.58,59.04
5006,002693,*ST双成,7.09,-4.96,-0.37,91186.0,65243294.0,4.96,7.46,7.09,7.46,7.46,3.04,2.22,-79.61,7.84,2940150328.0,2913859516.0,0.0,-0.14,-5.72,-61.32
5007,301043,绿岛风,43.51,-4.96,-2.27,29573.0,130559303.0,5.4,45.59,43.12,45.33,45.78,1.77,5.21,34.69,3.61,2958680000.0,2469094603.0,0.35,0.02,44.65,60.14
5008,836433,大唐药业,6.7,-4.96,-0.35,32150.0,21976242.69,6.24,7.1,6.66,7.07,7.05,2.38,1.9,-39.15,3.89,1714661863.0,1134681327.0,0.0,0.15,-12.3,10.74
5009,000032,深桑达Ａ,21.85,-4.96,-1.14,173357.0,383871861.75,5.92,22.97,21.61,22.85,22.99,1.8,1.59,-127.52,3.98,24864409263.0,23802598243.0,0.14,0.05,7.74,24.71
5010,001330,博纳影业,5.74,-4.97,-0.3,438986.0,255586644.46,6.46,6.02,5.63,6.01,6.04,1.86,4.12,-3.74,1.86,7889738968.0,6115895259.0,0.0,-0.52,19.33,-6.36
5011,600831,ST广网,4.59,-4.97,-0.24,85938.0,40112008.0,4.76,4.82,4.59,4.79,4.83,2.22,1.21,-4.53,1.91,3263246693.0,3263246693.0,0.0,0.0,10.07,80.0
5012,688229,博睿数据,61.98,-4.97,-3.24,10266.0,64340761.0,5.83,65.18,61.38,64.62,65.22,1.42,2.31,-52.53,6.99,2751912000.0,2751912000.0,-0.13,-0.03,22.64,48.24
5013,870866,绿亨科技,9.15,-4.98,-0.48,20665.0,19171057.14,6.96,9.67,9.0,9.63,9.63,2.22,2.21,50.48,2.19,1648883985.0,856529094.0,0.0,0.0,-12.52,29.42
5014,603517,ST绝味,14.49,-4.98,-0.76,6116.0,8862084.0,0.0,14.49,14.49,14.49,15.25,0.12,0.1,25.03,1.41,8780968053.0,8780968053.0,0.0,0.0,-5.6,-10.06
5015,837344,三元基因,26.71,-4.98,-1.4,11483.0,31238837.84,6.3,28.37,26.6,28.06,28.11,2.2,1.01,-251.61,5.3,3253545100.0,3033208861.0,0.04,-0.07,5.61,50.14
5016,603257,中国瑞林,62.43,-4.98,-3.27,22704.0,145752014.0,7.35,66.13,61.3,66.13,65.7,1.29,9.31,50.11,3.08,7491600000.0,1523302176.0,0.21,-0.05,17.37,211.84
5017,300080,易成新能,4.0,-4.99,-0.21,184035.0,74540040.83,6.65,4.23,3.95,4.17,4.21,2.1,0.98,-22.04,1.51,7493521744.0,7483442196.0,0.5,0.0,-4.08,-8.47
5018,836395,朗鸿科技,14.09,-4.99,-0.74,23326.0,33124607.89,6.61,14.82,13.84,14.82,14.83,2.22,2.25,33.45,9.81,2149932569.0,1461668758.0,-0.14,0.07,-4.54,36.27
5019,600624,ST复华,6.67,-4.99,-0.35,5667.0,3779889.0,0.0,6.67,6.67,6.67,7.02,0.05,0.08,-318.39,7.13,4531244103.0,4531244103.0,0.0,0.0,-5.79,1.52
5020,603226,菲林格尔,29.88,-4.99,-1.57,68599.0,207736648.0,9.48,32.0,29.02,30.95,31.45,3.13,1.93,-197.22,11.6,10622094088.0,10622094088.0,-0.17,-0.1,121.33,531.71
5021,601519,大智慧,15.02,-5.0,-0.79,609499.0,918075832.0,5.88,15.66,14.73,15.66,15.81,1.29,3.06,-4304.91,21.58,29877183200.0,29877183200.0,0.0,0.07,50.05,62.38
5022,600330,天通股份,11.77,-5.0,-0.62,1411983.0,1706297452.0,10.17,12.82,11.56,12.44,12.39,1.75,11.45,137.98,1.81,14517523076.0,14517523076.0,0.26,0.43,63.93,66.24
5023,000638,*ST万方,4.37,-5.0,-0.23,138150.0,61474777.44,5.0,4.6,4.37,4.58,4.6,3.35,4.45,-135.43,9.46,1360759228.0,1355336276.0,0.0,0.0,-3.32,-6.22
5024,300158,振东制药,7.03,-5.0,-0.37,381877.0,271649122.49,6.62,7.42,6.93,7.42,7.4,2.01,3.8,445.54,1.93,7067397885.0,7063063088.0,0.14,0.14,52.83,62.73
5025,603813,*ST原尚,21.6,-5.01,-1.14,9802.0,21422572.0,6.82,23.15,21.6,23.0,22.74,1.26,0.93,-41.54,4.06,2268324000.0,2268324000.0,0.0,0.0,57.89,86.37
5026,832110,雷特科技,38.84,-5.01,-2.05,6230.0,24491189.07,5.48,40.74,38.5,40.59,40.89,1.28,3.84,37.32,4.39,1514760000.0,630722760.0,0.03,-0.15,-1.27,22.52
5027,603869,ST智知,8.54,-5.01,-0.45,31087.0,26802730.0,5.78,9.06,8.54,8.99,8.99,3.2,0.63,124.75,1.13,4219755662.0,4219755662.0,-0.12,-0.12,18.94,50.09
5028,688378,奥来德,25.58,-5.01,-1.35,50360.0,130384173.0,5.5,26.92,25.44,26.86,26.93,0.96,2.09,118.06,3.84,6376563394.0,6163771406.0,-0.2,-0.2,51.18,35.77
5029,000617,中油资本,10.22,-5.02,-0.54,1336046.0,1380328097.12,5.3,10.67,10.1,10.66,10.76,1.42,1.06,24.88,1.25,129202048187.0,129202048187.0,-0.1,-0.1,42.94,50.96
5030,000959,首钢股份,3.97,-5.02,-0.21,877375.0,353398795.06,6.46,4.18,3.91,4.14,4.18,1.14,1.35,23.43,0.61,30787220459.0,25833836679.0,0.0,0.0,13.11,31.02
5031,920489,佳先股份,22.5,-5.02,-1.19,53634.0,122080091.88,5.19,23.45,22.22,23.45,23.69,1.33,6.26,267.52,6.15,3070332000.0,1927209353.0,-0.18,0.31,-10.57,38.72
5032,688246,嘉和美康,28.38,-5.02,-1.5,25307.0,72396152.0,7.56,30.06,27.8,29.99,29.88,2.02,1.84,-16.79,2.71,3904679271.0,3904679271.0,-0.11,0.11,-6.52,14.44
5033,834058,华洋赛车,38.19,-5.02,-2.02,9751.0,37738050.76,7.11,40.66,37.8,40.58,40.21,0.86,3.54,29.16,6.43,2141964440.0,1052437079.0,0.16,0.24,-1.27,50.47
5034,688680,海优新材,46.78,-5.02,-2.47,20576.0,97969050.0,7.33,49.76,46.15,49.24,49.25,1.45,2.45,-14.76,3.0,3930470804.0,3930470804.0,-0.23,-0.04,7.84,38.48
5035,920066,科拜尔,28.9,-5.03,-1.53,6855.0,20162613.61,4.67,30.2,28.78,30.2,30.43,2.31,4.02,68.01,4.7,1816461121.0,492867854.0,0.03,0.07,-18.2,16.49
5036,002356,赫美集团,3.59,-5.03,-0.19,369492.0,133715807.3,7.14,3.78,3.51,3.78,3.78,1.34,2.82,-235.36,8.41,4707403730.0,4707376805.0,0.28,0.0,17.7,9.12
5037,300126,锐奇股份,9.63,-5.03,-0.51,182487.0,178297288.99,5.13,10.05,9.53,9.62,10.14,1.16,8.66,-101.64,2.79,2927111688.0,2028585540.0,0.0,-0.31,34.12,87.72
5038,300029,*ST天龙,5.66,-5.03,-0.3,33104.0,19391896.0,8.89,6.18,5.65,6.09,5.96,2.44,1.65,-39.67,-65.75,1134866790.0,1134039015.0,0.18,0.18,3.1,13.43
5039,002620,ST瑞和,5.47,-5.03,-0.29,85530.0,47273941.0,5.03,5.76,5.47,5.75,5.76,2.31,2.71,-44.5,162.73,2064892180.0,1725020857.0,0.0,0.0,38.13,21.83
5040,300813,泰林生物,35.15,-5.03,-1.86,24384.0,86477135.53,6.67,37.03,34.56,37.0,37.01,1.06,3.21,157.28,5.34,4260152548.0,2673195216.0,0.11,-0.17,64.71,104.72
5041,600355,*ST精伦,3.21,-5.03,-0.17,104408.0,33927060.0,4.73,3.37,3.21,3.35,3.38,1.72,2.12,-38.63,14.1,1579606332.0,1579606332.0,0.0,-0.31,7.0,-5.87
5042,000609,ST中迪,4.33,-5.04,-0.23,86032.0,37511624.0,4.82,4.55,4.33,4.55,4.56,1.51,2.96,-7.64,22.51,1295819710.0,1260282318.0,0.0,0.0,29.25,72.51
5043,301138,华研精机,36.59,-5.04,-1.94,17590.0,65484511.0,5.84,38.69,36.44,38.69,38.53,1.42,2.57,60.11,3.85,4390800000.0,2508615523.0,0.14,0.19,6.34,37.61
5044,300637,扬帆新材,13.17,-5.05,-0.7,116761.0,155392990.0,5.98,13.84,13.01,13.84,13.87,2.03,4.98,66.81,4.39,3091659212.0,3088430112.0,0.23,-0.15,9.66,43.15
5045,600383,金地集团,3.95,-5.05,-0.21,991011.0,396483894.0,5.77,4.16,3.92,4.11,4.16,1.86,2.2,-2.41,0.32,17832605109.0,17832605109.0,0.0,0.0,5.9,-9.82
5046,688376,美埃科技,53.93,-5.05,-2.87,14068.0,77143884.0,4.74,56.28,53.59,56.0,56.8,1.25,2.76,36.97,3.85,7248192000.0,2749652815.0,0.2,-0.04,44.39,62.49
5047,872374,云里物里,27.83,-5.05,-1.48,9244.0,26156609.35,5.49,29.32,27.71,29.3,29.31,1.62,2.71,123.77,8.9,2268645940.0,949380124.0,0.04,-0.11,-18.51,11.01
5048,002017,东信和平,23.9,-5.05,-1.27,226890.0,552067442.92,5.4,25.16,23.8,25.0,25.17,1.41,3.91,86.2,7.98,13872322625.0,13864052580.0,0.13,0.0,35.8,134.08
5049,872895,花溪科技,24.0,-5.06,-1.28,8142.0,19883615.91,7.67,25.65,23.71,25.65,25.28,1.87,2.83,-137.2,7.01,1356576000.0,689685600.0,-0.04,-0.29,-31.93,98.18
5050,002652,扬子新材,3.38,-5.06,-0.18,175045.0,59496064.17,7.58,3.58,3.31,3.56,3.56,2.35,3.42,-73.01,6.8,1730776320.0,1730776320.0,0.6,0.3,2.42,19.86
5051,870204,沪江材料,20.62,-5.06,-1.1,17363.0,36299595.03,6.86,21.9,20.41,21.9,21.72,1.63,3.47,92.6,4.04,1944214374.0,1030730662.0,-0.24,-0.24,-13.03,18.64
5052,603958,哈森股份,15.35,-5.07,-0.82,44708.0,69379389.0,6.25,16.11,15.1,16.11,16.17,2.7,2.04,-984.34,4.77,3367176000.0,3367176000.0,-0.13,-0.2,-15.19,-13.72
5053,600675,中华企业,2.81,-5.07,-0.15,684319.0,195511806.0,5.07,2.94,2.79,2.93,2.96,1.65,1.13,16.31,1.14,16989640280.0,16989640280.0,0.0,-0.35,-2.43,0.0
5054,873665,科强股份,13.67,-5.07,-0.73,10049.0,14035042.07,6.39,14.58,13.66,14.4,14.4,1.65,1.57,40.23,2.5,1776963300.0,875859702.0,-0.15,-0.22,-11.12,34.68
5055,688681,科汇股份,15.9,-5.07,-0.85,18405.0,29602116.0,6.87,16.83,15.68,16.68,16.75,2.27,1.76,51.57,2.87,1664253000.0,1664253000.0,0.0,0.25,13.09,49.02
5056,002316,亚联发展,5.06,-5.07,-0.27,188795.0,96304951.0,6.75,5.32,4.96,5.32,5.33,1.97,5.54,160.98,25.87,1989187200.0,1724182350.0,0.6,0.4,-5.24,55.69
5057,688296,和达科技,13.45,-5.08,-0.72,21035.0,28478903.0,7.41,14.24,13.19,14.24,14.17,2.51,1.96,-41.53,2.16,1451236977.0,1444438002.0,0.0,-0.15,2.52,19.88
5058,688485,九州一轨,12.51,-5.08,-0.67,22665.0,28782627.0,6.75,13.24,12.35,13.19,13.18,3.22,2.57,-440.7,1.48,1880153696.0,1102856305.0,-0.08,0.0,15.62,45.3
5059,873169,七丰精工,29.51,-5.08,-1.58,15772.0,47529766.23,6.72,31.4,29.31,31.18,31.09,1.74,3.1,50.2,7.29,2412306459.0,1500192197.0,-0.07,-0.14,-32.43,123.9
5060,603337,杰克科技,46.12,-5.08,-2.47,33175.0,155186689.0,5.49,48.58,45.91,48.04,48.59,1.15,0.7,23.01,4.7,21972826661.0,21724332101.0,-0.02,-0.09,26.53,53.78
5061,430564,天润科技,22.25,-5.08,-1.19,16045.0,36350030.26,5.72,23.44,22.1,23.23,23.44,1.86,3.96,-138.7,6.3,1982555567.0,901470943.0,-0.31,-0.8,7.54,86.04
5062,301300,远翔新材,37.55,-5.08,-2.01,13726.0,52111878.76,6.9,39.75,37.02,39.28,39.56,1.88,4.44,30.32,2.97,2436544400.0,1161254102.0,0.32,-0.13,0.64,50.5
5063,605196,华通线缆,24.3,-5.08,-1.3,92307.0,229570386.0,8.13,26.26,24.18,26.0,25.6,2.12,1.83,45.06,3.83,12417367578.0,12256938978.0,-0.21,-0.33,32.79,109.12
5064,301227,森鹰窗业,41.76,-5.09,-2.24,16695.0,71705523.71,8.41,44.7,41.0,43.66,44.0,1.41,4.92,-155.97,2.42,3976825680.0,1417122468.0,0.02,-0.14,78.46,157.78
5065,301182,凯旺科技,34.86,-5.09,-1.87,29615.0,104332185.51,7.46,36.74,34.0,36.6,36.73,1.75,3.09,-46.15,4.3,3340344462.0,3340344462.0,0.17,0.35,-3.83,0.0
5066,300305,裕兴股份,5.78,-5.09,-0.31,61043.0,35676282.0,6.08,6.07,5.7,6.05,6.09,2.13,1.9,-8.75,1.04,2169813688.0,1858120830.0,0.52,0.35,-10.66,6.06
5067,688488,艾迪药业,14.18,-5.09,-0.76,55872.0,80680222.0,6.49,15.07,14.1,14.93,14.94,1.34,1.33,324.6,6.03,5966700217.0,5966700217.0,-0.21,-0.21,-3.73,80.41
5068,688020,方邦股份,65.96,-5.09,-3.54,45227.0,311790161.0,13.53,74.29,64.89,72.98,69.5,2.04,5.56,-112.45,3.97,5365747060.0,5365747060.0,-0.68,-0.3,64.49,87.6
5069,605133,嵘泰股份,42.8,-5.1,-2.3,69029.0,303327867.0,6.21,45.44,42.64,44.54,45.1,1.16,2.87,61.93,3.25,12104122138.0,10288866239.0,-0.12,-0.21,26.89,138.04
5070,920056,能之光,26.72,-5.11,-1.44,22608.0,61529638.71,6.29,28.32,26.55,28.16,28.16,1.97,7.38,36.96,4.4,2182802224.0,818448830.0,-0.07,-0.26,270.6,270.6
5071,688092,爱科科技,23.56,-5.11,-1.27,12344.0,29418979.0,7.85,25.15,23.2,24.89,24.83,2.6,1.49,37.31,3.02,1948191879.0,1948191879.0,0.04,-0.13,4.43,15.94
5072,001225,和泰机电,42.24,-5.12,-2.28,12271.0,52848627.0,6.63,44.96,42.01,44.96,44.52,1.07,5.83,72.21,2.0,2782213632.0,888677772.0,0.12,-0.07,22.79,35.82
5073,000628,高新发展,52.21,-5.12,-2.82,112420.0,593246168.79,5.51,54.48,51.45,54.48,55.03,1.74,5.85,137.42,8.46,18392538800.0,10036776523.0,0.27,0.12,23.9,-16.12
5074,838924,广脉科技,26.88,-5.12,-1.45,25803.0,70800693.58,5.61,28.3,26.71,27.65,28.33,1.98,4.17,102.18,9.2,2891521920.0,1661551181.0,-0.15,-0.3,-9.65,79.08
5075,600706,曲江文旅,12.38,-5.13,-0.67,486725.0,585744294.0,8.66,12.88,11.75,12.72,13.05,2.43,19.16,-113.74,4.89,3157640138.0,3144893690.0,-0.56,0.41,21.14,28.96
5076,301076,新瀚新材,53.23,-5.13,-2.88,85260.0,462837840.36,6.77,56.6,52.8,56.5,56.11,0.87,7.76,131.88,8.07,9308926276.0,5845268913.0,0.38,0.08,100.87,124.5
5077,300484,蓝海华腾,21.81,-5.13,-1.18,96211.0,213189367.45,6.0,22.95,21.57,22.85,22.99,1.33,5.78,54.94,6.75,4518244659.0,3628150751.0,0.37,0.05,-1.18,6.39
5078,603359,东珠生态,9.06,-5.13,-0.49,335069.0,302306236.0,9.84,9.65,8.71,9.56,9.55,1.04,7.51,-211.85,1.52,4041629760.0,4041629760.0,0.67,0.0,39.81,63.83
5079,688716,中研股份,44.59,-5.13,-2.41,52092.0,236128691.0,6.34,47.38,44.4,47.3,47.0,1.22,7.45,386.07,4.6,5425711200.0,3118052510.0,-0.25,0.0,26.03,23.35
5080,002133,广宇集团,3.33,-5.13,-0.18,178466.0,59743460.0,7.12,3.51,3.26,3.51,3.51,1.41,2.32,14.22,0.86,2577900103.0,2563667769.0,0.3,0.3,14.04,30.59
5081,605378,野马电池,29.2,-5.13,-1.58,110565.0,330158002.0,5.26,30.62,29.0,30.3,30.78,1.56,4.23,124.59,6.23,7631314880.0,7631314880.0,-0.07,0.07,34.81,103.34
5082,600791,京能置业,4.62,-5.13,-0.25,85532.0,39758559.0,6.57,4.86,4.54,4.83,4.87,2.03,1.89,-5.22,4.41,2092305600.0,2089689276.0,0.0,0.22,-1.7,12.68
5083,873679,前进科技,23.3,-5.13,-1.26,10052.0,23702081.93,7.17,24.86,23.1,24.8,24.56,1.15,3.84,88.44,2.64,1301305000.0,609976525.0,-0.17,0.04,13.44,45.35
5084,430198,微创光电,10.17,-5.13,-0.55,23313.0,24181249.58,6.62,10.78,10.07,10.73,10.72,1.9,3.32,-20.06,4.09,1641070578.0,713455379.0,-0.29,-0.29,-26.36,-2.4
5085,838701,豪声电子,19.57,-5.14,-1.06,19713.0,39128548.6,6.74,20.7,19.31,20.24,20.63,2.09,1.97,38.84,3.31,2685004000.0,1961055687.0,0.31,0.1,-5.28,-3.07
5086,688143,长盈通,45.62,-5.14,-2.47,34078.0,157650414.0,7.99,48.9,45.06,48.55,48.09,1.42,3.61,95.89,4.64,5582721314.0,4312119917.0,0.26,0.22,19.58,107.65
5087,000545,金浦钛业,3.14,-5.14,-0.17,354956.0,112482221.15,8.46,3.36,3.08,3.35,3.31,1.67,3.6,-8.33,3.23,3098655921.0,3094165721.0,0.64,0.32,13.36,44.04
5088,002871,伟隆股份,16.44,-5.14,-0.89,62682.0,103854611.44,7.33,17.4,16.13,17.34,17.33,1.49,4.09,35.08,3.85,4140477212.0,2520145600.0,-0.06,0.12,46.92,75.83
5089,603256,宏和科技,38.23,-5.14,-2.07,178487.0,703014875.0,9.63,42.0,38.12,41.58,40.3,1.53,2.03,192.46,21.87,33631982325.0,33631982325.0,-0.39,0.08,134.54,357.84
5090,600807,济高发展,2.95,-5.14,-0.16,274645.0,82208270.0,6.43,3.11,2.91,3.1,3.11,1.97,3.49,-27.95,38.83,2609672456.0,2321704469.0,0.34,0.0,-2.96,-15.71
5091,002122,汇洲智能,3.87,-5.15,-0.21,867758.0,341137218.0,6.86,4.09,3.81,4.06,4.08,1.24,4.36,203.96,3.61,7745807225.0,7694407871.0,0.0,-0.26,-7.64,13.82
5092,301632,广东建科,29.47,-5.15,-1.6,50319.0,151180146.7,6.37,31.19,29.21,31.18,31.07,2.05,7.31,183.82,4.6,12334963200.0,2029406078.0,0.07,0.48,349.24,349.24
5093,001231,农心科技,19.16,-5.15,-1.04,16417.0,31694087.0,7.13,20.2,18.76,20.1,20.2,3.0,3.29,20.47,1.93,1916000000.0,956179800.0,0.79,0.58,-3.67,15.84
5094,603177,德创环保,11.23,-5.15,-0.61,75399.0,85859876.0,6.67,11.87,11.08,11.86,11.84,1.3,3.69,66.4,6.0,2315109420.0,2293076160.0,0.09,0.18,23.81,53.42
5095,603215,比依股份,21.7,-5.16,-1.18,104331.0,228696839.0,6.69,22.9,21.37,22.9,22.88,1.87,5.57,37.97,3.46,4078470537.0,4062855846.0,0.23,0.42,15.0,29.78
5096,300149,睿智医药,11.95,-5.16,-0.65,171982.0,208752878.93,5.87,12.6,11.86,12.6,12.6,1.26,3.62,117.22,4.81,5950669704.0,5670907980.0,0.08,-0.17,4.82,86.14
5097,300857,协创数据,166.0,-5.16,-9.03,166171.0,2839063963.71,8.34,179.59,165.0,175.0,175.03,1.5,4.81,66.49,15.8,57456047654.0,57291334154.0,0.3,-0.3,93.68,118.02
5098,301230,泓博医药,34.11,-5.17,-1.86,24696.0,85595696.37,5.28,35.84,33.94,35.8,35.97,1.4,3.21,96.14,4.49,4761299097.0,2621705004.0,0.18,-0.12,0.09,35.41
5099,300344,ST立方,4.77,-5.17,-0.26,126637.0,60900989.2,6.96,5.01,4.66,5.0,5.03,1.76,1.98,-38.36,12.94,3060939604.0,3052772172.0,0.42,0.42,13.84,7.19
5100,300324,旋极信息,6.97,-5.17,-0.38,1648879.0,1159727605.23,7.48,7.35,6.8,7.31,7.35,1.38,9.64,-43.63,4.31,12041306447.0,11918636211.0,0.58,0.29,33.52,110.57
5101,002020,京新药业,19.62,-5.17,-1.07,83634.0,167871073.71,5.41,20.68,19.56,20.51,20.69,1.35,1.16,21.78,3.09,16893391727.0,14204258733.0,0.1,0.1,49.54,57.34
5102,300004,南风股份,13.0,-5.18,-0.71,342950.0,455871706.0,7.95,13.99,12.9,13.72,13.71,1.02,7.14,132.88,3.53,6239916774.0,6239916774.0,0.08,-0.15,55.5,111.38
5103,600545,卓郎智能,2.93,-5.18,-0.16,461154.0,136623125.0,6.8,3.09,2.88,3.08,3.09,1.18,2.58,-13.02,1.6,5238582810.0,5238582810.0,0.34,0.0,30.8,22.08
5104,836263,中航泰达,14.4,-5.2,-0.79,30353.0,44449697.56,6.19,15.21,14.27,15.19,15.19,1.93,2.96,94.88,3.56,2033897702.0,1477349813.0,-0.48,-0.21,-2.44,88.98
5105,300311,ST任子行,4.56,-5.2,-0.25,148359.0,68995403.62,5.61,4.82,4.55,4.82,4.81,2.64,2.76,-22.17,5.14,3071753484.0,2450585464.0,-0.22,-0.22,-9.7,-22.05
5106,300287,飞利信,5.82,-5.21,-0.32,597976.0,352629094.81,6.68,6.13,5.72,6.13,6.14,1.41,4.54,-61.8,7.54,8353293563.0,7672051854.0,0.0,-0.34,0.52,38.57
5107,688150,莱特光电,24.52,-5.22,-1.35,50624.0,125874713.0,6.38,25.89,24.24,25.8,25.87,2.03,1.26,39.01,5.36,9867769584.0,9867769584.0,0.12,0.12,-4.96,9.51
5108,300752,隆利科技,23.08,-5.22,-1.27,82914.0,195680299.23,8.91,25.0,22.83,24.65,24.35,1.54,5.27,59.53,4.3,5273755904.0,3629665814.0,0.57,0.17,5.0,35.76
5109,833454,同心传动,19.07,-5.22,-1.05,25901.0,50396381.97,6.71,20.25,18.9,20.21,20.12,1.44,4.1,70.38,6.35,2004257000.0,1204825914.0,0.0,0.1,-8.41,66.4
5110,301191,菲菱科思,108.1,-5.23,-5.96,21878.0,242014021.67,6.55,115.47,108.0,114.08,114.06,0.94,4.83,171.27,4.58,7495870200.0,4896740176.0,-0.05,-0.14,26.65,22.2
